date,location,state,physical_indicator,physical_price_brl,futures_indicator,futures_contract,futures_price_raw,futures_price_brl,ptax,basis_brl,basis_usd,basis_pct
2020-01-03,Assis/SP,SP,soja-mercado-fisico-sindicatos-e-cooperativas,78.0,soja-bolsa-de-chicago-cme-group,2020-01,9.305,83.1270143851849,4.0522,-5.127014385184907,-1.2652421857719034,-6.167687391523417
2020-01-03,Campo Novo do Parecis/MT,MT,soja-mercado-fisico-sindicatos-e-cooperativas,71.5,soja-bolsa-de-chicago-cme-group,2020-01,9.305,83.1270143851849,4.0522,-11.627014385184907,-2.869309112379672,-13.987046775563133
2020-01-03,Castro/PR,PR,soja-mercado-fisico-sindicatos-e-cooperativas,85.5,soja-bolsa-de-chicago-cme-group,2020-01,9.305,83.1270143851849,4.0522,2.372985614815093,0.5856042680062912,2.8546503592916386
2020-01-03,Itiquira/MT,MT,soja-mercado-fisico-sindicatos-e-cooperativas,77.2,soja-bolsa-de-chicago-cme-group,2020-01,9.305,83.1270143851849,4.0522,-5.927014385184904,-1.4626658075082435,-7.130070084943687
2020-01-03,Jataí/GO,GO,soja-mercado-fisico-sindicatos-e-cooperativas,74.0,soja-bolsa-de-chicago-cme-group,2020-01,9.305,83.1270143851849,4.0522,-9.127014385184907,-2.252360294453607,-10.97960085862478
2020-01-03,Londrina/PR,PR,soja-mercado-fisico-sindicatos-e-cooperativas,77.5,soja-bolsa-de-chicago-cme-group,2020-01,9.305,83.1270143851849,4.0522,-5.627014385184907,-1.3886319493571164,-6.769176574911088
2020-01-03,Não-Me-Toque/RS,RS,soja-mercado-fisico-sindicatos-e-cooperativas,77.0,soja-bolsa-de-chicago-cme-group,2020-01,9.305,83.1270143851849,4.0522,-6.127014385184907,-1.5120217129423295,-7.370665758298759
2020-01-03,Oeste da Bahia/BA,BA,soja-mercado-fisico-sindicatos-e-cooperativas,79.5,soja-bolsa-de-chicago-cme-group,2020-01,9.305,83.1270143851849,4.0522,-3.627014385184907,-0.8950728950162645,-4.363219841360406
2020-01-03,Palma Sola/SC,SC,soja-mercado-fisico-sindicatos-e-cooperativas,79.0,soja-bolsa-de-chicago-cme-group,2020-01,9.305,83.1270143851849,4.0522,-4.127014385184907,-1.0184626586014776,-4.964709024748077
2020-01-03,Panambi/RS,RS,soja-mercado-fisico-sindicatos-e-cooperativas,77.04,soja-bolsa-de-chicago-cme-group,2020-01,9.305,83.1270143851849,4.0522,-6.087014385184901,-1.5021505318555108,-7.322546623627738
2020-01-03,Pato Branco/PR,PR,soja-mercado-fisico-sindicatos-e-cooperativas,79.0,soja-bolsa-de-chicago-cme-group,2020-01,9.305,83.1270143851849,4.0522,-4.127014385184907,-1.0184626586014776,-4.964709024748077
2020-01-03,Ponta Grossa/PR,PR,soja-mercado-fisico-sindicatos-e-cooperativas,85.0,soja-bolsa-de-chicago-cme-group,2020-01,9.305,83.1270143851849,4.0522,1.872985614815093,0.46221450442107814,2.2531611759039682
2020-01-03,Porto Paranaguá/PR,PR,soja-mercado-fisico-sindicatos-e-cooperativas,87.5,soja-bolsa-de-chicago-cme-group,2020-01,9.305,83.1270143851849,4.0522,4.372985614815093,1.079163322347143,5.260607092842321
2020-01-03,Porto Rio Grande/RS,RS,soja-mercado-fisico-sindicatos-e-cooperativas,86.5,soja-bolsa-de-chicago-cme-group,2020-01,9.305,83.1270143851849,4.0522,3.372985614815093,0.8323837951767171,4.057628726066979
2020-01-03,Primavera do Leste/MT,MT,soja-mercado-fisico-sindicatos-e-cooperativas,76.8,soja-bolsa-de-chicago-cme-group,2020-01,9.305,83.1270143851849,4.0522,-6.32701438518491,-1.5613776183764152,-7.611261431653831
2020-01-03,Rio Verde/GO,GO,soja-mercado-fisico-sindicatos-e-cooperativas,74.0,soja-bolsa-de-chicago-cme-group,2020-01,9.305,83.1270143851849,4.0522,-9.127014385184907,-2.252360294453607,-10.97960085862478
2020-01-03,Rio do Sul/SC,SC,soja-mercado-fisico-sindicatos-e-cooperativas,79.0,soja-bolsa-de-chicago-cme-group,2020-01,9.305,83.1270143851849,4.0522,-4.127014385184907,-1.0184626586014776,-4.964709024748077
2020-01-03,Rondonópolis/MT,MT,soja-mercado-fisico-sindicatos-e-cooperativas,78.7,soja-bolsa-de-chicago-cme-group,2020-01,9.305,83.1270143851849,4.0522,-4.427014385184904,-1.0924965167526046,-5.325602534780676
2020-01-03,São Gabriel do Oeste/MS,MS,soja-mercado-fisico-sindicatos-e-cooperativas,76.0,soja-bolsa-de-chicago-cme-group,2020-01,9.305,83.1270143851849,4.0522,-7.127014385184907,-1.7588012401127553,-8.5736441250741
2020-01-03,Tangará da Serra/MT,MT,soja-mercado-fisico-sindicatos-e-cooperativas,72.5,soja-bolsa-de-chicago-cme-group,2020-01,9.305,83.1270143851849,4.0522,-10.627014385184907,-2.622529585209246,-12.78406840878779
2020-01-03,Ubiratã/PR,PR,soja-mercado-fisico-sindicatos-e-cooperativas,77.5,soja-bolsa-de-chicago-cme-group,2020-01,9.305,83.1270143851849,4.0522,-5.627014385184907,-1.3886319493571164,-6.769176574911088
2020-01-06,Alto Garças/MT,MT,soja-mercado-fisico-sindicatos-e-cooperativas,78.0,soja-b3-pregao-regular,2020-03,20.88,84.676752,4.0554,-6.676751999999993,-1.6463855599940804,-7.884988314147895
2020-01-06,Assis/SP,SP,soja-mercado-fisico-sindicatos-e-cooperativas,78.0,soja-b3-pregao-regular,2020-03,20.88,84.676752,4.0554,-6.676751999999993,-1.6463855599940804,-7.884988314147895
2020-01-06,Brasília/DF,DF,soja-mercado-fisico-sindicatos-e-cooperativas,73.5,soja-b3-pregao-regular,2020-03,20.88,84.676752,4.0554,-11.176751999999993,-2.7560171623021144,-13.199315911408593
2020-01-06,Campo Novo do Parecis/MT,MT,soja-mercado-fisico-sindicatos-e-cooperativas,70.5,soja-b3-pregao-regular,2020-03,20.88,84.676752,4.0554,-14.176751999999993,-3.4957715638408033,-16.74220097624906
2020-01-06,Castro/PR,PR,soja-mercado-fisico-sindicatos-e-cooperativas,86.0,soja-b3-pregao-regular,2020-03,20.88,84.676752,4.0554,1.3232480000000066,0.32629284410909076,1.5627051920933468
2020-01-06,Itiquira/MT,MT,soja-mercado-fisico-sindicatos-e-cooperativas,76.0,soja-b3-pregao-regular,2020-03,20.88,84.676752,4.0554,-8.676751999999993,-2.139555161019873,-10.246911690708204
2020-01-06,Jataí/GO,GO,soja-mercado-fisico-sindicatos-e-cooperativas,74.0,soja-b3-pregao-regular,2020-03,20.88,84.676752,4.0554,-10.676751999999993,-2.632724762045666,-12.608835067268515
2020-01-06,Londrina/PR,PR,soja-mercado-fisico-sindicatos-e-cooperativas,77.5,soja-b3-pregao-regular,2020-03,20.88,84.676752,4.0554,-7.176751999999993,-1.7696779602505286,-8.475469158287972
2020-01-06,Luís Eduardo Magalhães/BA,BA,soja-mercado-fisico-sindicatos-e-cooperativas,85.0,soja-b3-pregao-regular,2020-03,20.88,84.676752,4.0554,0.32324800000000664,0.07970804359619438,0.38174350381319144
2020-01-06,Não-Me-Toque/RS,RS,soja-mercado-fisico-sindicatos-e-cooperativas,76.0,soja-b3-pregao-regular,2020-03,20.88,84.676752,4.0554,-8.676751999999993,-2.139555161019873,-10.246911690708204
2020-01-06,Oeste da Bahia/BA,BA,soja-mercado-fisico-sindicatos-e-cooperativas,81.0,soja-b3-pregao-regular,2020-03,20.88,84.676752,4.0554,-3.6767519999999934,-0.9066311584553912,-4.34210324930743
2020-01-06,Palma Sola/SC,SC,soja-mercado-fisico-sindicatos-e-cooperativas,79.0,soja-b3-pregao-regular,2020-03,20.88,84.676752,4.0554,-5.676751999999993,-1.399800759481184,-6.70402662586774
2020-01-06,Panambi/RS,RS,soja-mercado-fisico-sindicatos-e-cooperativas,76.02,soja-b3-pregao-regular,2020-03,20.88,84.676752,4.0554,-8.656751999999997,-2.1346234650096165,-10.223292456942607
2020-01-06,Pato Branco/PR,PR,soja-mercado-fisico-sindicatos-e-cooperativas,79.0,soja-b3-pregao-regular,2020-03,20.88,84.676752,4.0554,-5.676751999999993,-1.399800759481184,-6.70402662586774
