date,location,state,physical_indicator,physical_price_brl,futures_indicator,futures_contract,futures_price_raw,futures_price_brl,ptax,basis_brl,basis_usd,basis_pct
2020-01-03,Castro/PR,PR,milho-mercado-fisico-sindicatos-e-cooperativas,42.0,milho-bolsa-de-chicago-cme-group,2020-03,3.865,36.99451915657528,4.0522,5.005480843424721,1.2352501958009774,13.530330863984386
2020-01-03,Itiquira/MT,MT,milho-mercado-fisico-sindicatos-e-cooperativas,36.5,milho-bolsa-de-chicago-cme-group,2020-03,3.865,36.99451915657528,4.0522,-0.49451915657527934,-0.12203720363636526,-1.3367362729659513
2020-01-03,Jataí/GO,GO,milho-mercado-fisico-sindicatos-e-cooperativas,40.0,milho-bolsa-de-chicago-cme-group,2020-03,3.865,36.99451915657528,4.0522,3.0054808434247207,0.7416911414601255,8.124124632366081
2020-01-03,Londrina/PR,PR,milho-mercado-fisico-sindicatos-e-cooperativas,38.0,milho-bolsa-de-chicago-cme-group,2020-03,3.865,36.99451915657528,4.0522,1.0054808434247207,0.24813208711927365,2.717918400747777
2020-01-03,Não-Me-Toque/RS,RS,milho-mercado-fisico-sindicatos-e-cooperativas,39.0,milho-bolsa-de-chicago-cme-group,2020-03,3.865,36.99451915657528,4.0522,2.0054808434247207,0.4949116142896996,5.421021516556928
2020-01-03,Oeste da Bahia/BA,BA,milho-mercado-fisico-sindicatos-e-cooperativas,47.5,milho-bolsa-de-chicago-cme-group,2020-03,3.865,36.99451915657528,4.0522,10.50548084342472,2.59253759523832,28.39739800093472
2020-01-03,Palma Sola/SC,SC,milho-mercado-fisico-sindicatos-e-cooperativas,40.0,milho-bolsa-de-chicago-cme-group,2020-03,3.865,36.99451915657528,4.0522,3.0054808434247207,0.7416911414601255,8.124124632366081
2020-01-03,Panambi/RS,RS,milho-mercado-fisico-sindicatos-e-cooperativas,39.0,milho-bolsa-de-chicago-cme-group,2020-03,3.865,36.99451915657528,4.0522,2.0054808434247207,0.4949116142896996,5.421021516556928
2020-01-03,Pato Branco/PR,PR,milho-mercado-fisico-sindicatos-e-cooperativas,39.2,milho-bolsa-de-chicago-cme-group,2020-03,3.865,36.99451915657528,4.0522,2.2054808434247235,0.5442675197237855,5.961642139718767
2020-01-03,Ponta Grossa/PR,PR,milho-mercado-fisico-sindicatos-e-cooperativas,42.0,milho-bolsa-de-chicago-cme-group,2020-03,3.865,36.99451915657528,4.0522,5.005480843424721,1.2352501958009774,13.530330863984386
2020-01-03,Porto Paranaguá/PR,PR,milho-mercado-fisico-sindicatos-e-cooperativas,42.0,milho-bolsa-de-chicago-cme-group,2020-03,3.865,36.99451915657528,4.0522,5.005480843424721,1.2352501958009774,13.530330863984386
2020-01-03,Primavera do Leste/MT,MT,milho-mercado-fisico-sindicatos-e-cooperativas,34.0,milho-bolsa-de-chicago-cme-group,2020-03,3.865,36.99451915657528,4.0522,-2.9945191565752793,-0.7389860215624301,-8.094494062488831
2020-01-03,Rio Verde/GO,GO,milho-mercado-fisico-sindicatos-e-cooperativas,40.0,milho-bolsa-de-chicago-cme-group,2020-03,3.865,36.99451915657528,4.0522,3.0054808434247207,0.7416911414601255,8.124124632366081
2020-01-03,Rio do Sul/SC,SC,milho-mercado-fisico-sindicatos-e-cooperativas,40.0,milho-bolsa-de-chicago-cme-group,2020-03,3.865,36.99451915657528,4.0522,3.0054808434247207,0.7416911414601255,8.124124632366081
2020-01-03,Rondonópolis/MT,MT,milho-mercado-fisico-sindicatos-e-cooperativas,36.5,milho-bolsa-de-chicago-cme-group,2020-03,3.865,36.99451915657528,4.0522,-0.49451915657527934,-0.12203720363636526,-1.3367362729659513
2020-01-03,São Gabriel do Oeste/MS,MS,milho-mercado-fisico-sindicatos-e-cooperativas,38.0,milho-bolsa-de-chicago-cme-group,2020-03,3.865,36.99451915657528,4.0522,1.0054808434247207,0.24813208711927365,2.717918400747777
2020-01-03,Tangará da Serra/MT,MT,milho-mercado-fisico-sindicatos-e-cooperativas,36.0,milho-bolsa-de-chicago-cme-group,2020-03,3.865,36.99451915657528,4.0522,-0.9945191565752793,-0.24542696722157822,-2.6882878308705274
2020-01-03,Ubiratã/PR,PR,milho-mercado-fisico-sindicatos-e-cooperativas,38.0,milho-bolsa-de-chicago-cme-group,2020-03,3.865,36.99451915657528,4.0522,1.0054808434247207,0.24813208711927365,2.717918400747777
2020-01-06,Alto Garças/MT,MT,milho-mercado-fisico-sindicatos-e-cooperativas,40.0,milho-b3-prego-regular,2020-01,49.59,49.59,,-9.590000000000003,,-19.338576325872157
2020-01-06,Assis/SP,SP,milho-mercado-fisico-sindicatos-e-cooperativas,41.5,milho-b3-prego-regular,2020-01,49.59,49.59,,-8.090000000000003,,-16.313772938092363
2020-01-06,Brasília/DF,DF,milho-mercado-fisico-sindicatos-e-cooperativas,43.0,milho-b3-prego-regular,2020-01,49.59,49.59,,-6.590000000000003,,-13.288969550312569
2020-01-06,Campinas/SP,SP,milho-mercado-fisico-sindicatos-e-cooperativas,49.75,milho-b3-prego-regular,2020-01,49.59,49.59,,0.1599999999999966,,0.3226456946965045
2020-01-06,Campo Novo do Parecis/MT,MT,milho-mercado-fisico-sindicatos-e-cooperativas,36.0,milho-b3-prego-regular,2020-01,49.59,49.59,,-13.590000000000003,,-27.40471869328494
2020-01-06,Castro/PR,PR,milho-mercado-fisico-sindicatos-e-cooperativas,42.0,milho-b3-prego-regular,2020-01,49.59,49.59,,-7.590000000000003,,-15.305505142165766
2020-01-06,Dourados/MS,MS,milho-mercado-fisico-sindicatos-e-cooperativas,43.0,milho-b3-prego-regular,2020-01,49.59,49.59,,-6.590000000000003,,-13.288969550312569
2020-01-06,Itiquira/MT,MT,milho-mercado-fisico-sindicatos-e-cooperativas,37.0,milho-b3-prego-regular,2020-01,49.59,49.59,,-12.590000000000003,,-25.388183101431743
2020-01-06,Jataí/GO,GO,milho-mercado-fisico-sindicatos-e-cooperativas,40.0,milho-b3-prego-regular,2020-01,49.59,49.59,,-9.590000000000003,,-19.338576325872157
2020-01-06,Londrina/PR,PR,milho-mercado-fisico-sindicatos-e-cooperativas,38.0,milho-b3-prego-regular,2020-01,49.59,49.59,,-11.590000000000003,,-23.37164750957855
2020-01-06,Luís Eduardo Magalhães/BA,BA,milho-mercado-fisico-sindicatos-e-cooperativas,48.0,milho-b3-prego-regular,2020-01,49.59,49.59,,-1.5900000000000034,,-3.206291591046589
2020-01-06,Não-Me-Toque/RS,RS,milho-mercado-fisico-sindicatos-e-cooperativas,39.0,milho-b3-prego-regular,2020-01,49.59,49.59,,-10.590000000000003,,-21.355111917725353
2020-01-06,Oeste da Bahia/BA,BA,milho-mercado-fisico-sindicatos-e-cooperativas,47.5,milho-b3-prego-regular,2020-01,49.59,49.59,,-2.0900000000000034,,-4.214559386973186
2020-01-06,Palma Sola/SC,SC,milho-mercado-fisico-sindicatos-e-cooperativas,40.0,milho-b3-prego-regular,2020-01,49.59,49.59,,-9.590000000000003,,-19.338576325872157
2020-01-06,Panambi/RS,RS,milho-mercado-fisico-sindicatos-e-cooperativas,39.0,milho-b3-prego-regular,2020-01,49.59,49.59,,-10.590000000000003,,-21.355111917725353
2020-01-06,Pato Branco/PR,PR,milho-mercado-fisico-sindicatos-e-cooperativas,39.2,milho-b3-prego-regular,2020-01,49.59,49.59,,-10.39,,-20.951804799354708
2020-01-06,Ponta Grossa/PR,PR,milho-mercado-fisico-sindicatos-e-cooperativas,42.0,milho-b3-prego-regular,2020-01,49.59,49.59,,-7.590000000000003,,-15.305505142165766
2020-01-06,Porto Paranaguá/PR,PR,milho-mercado-fisico-sindicatos-e-cooperativas,42.0,milho-b3-prego-regular,2020-01,49.59,49.59,,-7.590000000000003,,-15.305505142165766
2020-01-06,Primavera do Leste/MT,MT,milho-mercado-fisico-sindicatos-e-cooperativas,38.0,milho-b3-prego-regular,2020-01,49.59,49.59,,-11.590000000000003,,-23.37164750957855
2020-01-06,Rio Verde/GO,GO,milho-mercado-fisico-sindicatos-e-cooperativas,40.0,milho-b3-prego-regular,2020-01,49.59,49.59,,-9.590000000000003,,-19.338576325872157
2020-01-06,Rio do Sul/SC,SC,milho-mercado-fisico-sindicatos-e-cooperativas,40.0,milho-b3-prego-regular,2020-01,49.59,49.59,,-9.590000000000003,,-19.338576325872157
2020-01-06,Rondonópolis/MT,MT,milho-mercado-fisico-sindicatos-e-cooperativas,39.0,milho-b3-prego-regular,2020-01,49.59,49.59,,-10.590000000000003,,-21.355111917725353
2020-01-06,Sorriso/MT,MT,milho-mercado-fisico-sindicatos-e-cooperativas,29.0,milho-b3-prego-regular,2020-01,49.59,49.59,,-20.590000000000003,,-41.52046783625731
2020-01-06,São Gabriel do Oeste/MS,MS,milho-mercado-fisico-sindicatos-e-cooperativas,40.0,milho-b3-prego-regular,2020-01,49.59,49.59,,-9.590000000000003,,-19.338576325872157
2020-01-06,Tangará da Serra/MT,MT,milho-mercado-fisico-sindicatos-e-cooperativas,37.0,milho-b3-prego-regular,2020-01,49.59,49.59,,-12.590000000000003,,-25.388183101431743
2020-01-06,Ubiratã/PR,PR,milho-mercado-fisico-sindicatos-e-cooperativas,38.0,milho-b3-prego-regular,2020-01,49.59,49.59,,-11.590000000000003,,-23.37164750957855
2020-01-06,Alto Garças/MT,MT,milho-mercado-fisico-sindicatos-e-cooperativas,40.0,milho-bolsa-de-chicago-cme-group,2020-03,3.8475,36.85609695604932,4.0554,3.1439030439506794,0.7752387049244661,8.530211562281718
2020-01-06,Assis/SP,SP,milho-mercado-fisico-sindicatos-e-cooperativas,41.5,milho-bolsa-de-chicago-cme-group,2020-03,3.8475,36.85609695604932,4.0554,4.643903043950679,1.1451159056938107,12.600094495867282
2020-01-06,Brasília/DF,DF,milho-mercado-fisico-sindicatos-e-cooperativas,43.0,milho-bolsa-de-chicago-cme-group,2020-03,3.8475,36.85609695604932,4.0554,6.143903043950679,1.5149931064631552,16.66997742945285
2020-01-06,Campinas/SP,SP,milho-mercado-fisico-sindicatos-e-cooperativas,49.75,milho-bolsa-de-chicago-cme-group,2020-03,3.8475,36.85609695604932,4.0554,12.89390304395068,3.179440509925206,34.98445063058789
2020-01-06,Campo Novo do Parecis/MT,MT,milho-mercado-fisico-sindicatos-e-cooperativas,36.0,milho-bolsa-de-chicago-cme-group,2020-03,3.8475,36.85609695604932,4.0554,-0.8560969560493206,-0.21110049712711956,-2.3228095939464537
2020-01-06,Castro/PR,PR,milho-mercado-fisico-sindicatos-e-cooperativas,42.0,milho-bolsa-de-chicago-cme-group,2020-03,3.8475,36.85609695604932,4.0554,5.143903043950679,1.2684083059502589,13.956722140395803
2020-01-06,Dourados/MS,MS,milho-mercado-fisico-sindicatos-e-cooperativas,43.0,milho-bolsa-de-chicago-cme-group,2020-03,3.8475,36.85609695604932,4.0554,6.143903043950679,1.5149931064631552,16.66997742945285
2020-01-06,Itiquira/MT,MT,milho-mercado-fisico-sindicatos-e-cooperativas,37.0,milho-bolsa-de-chicago-cme-group,2020-03,3.8475,36.85609695604932,4.0554,0.14390304395067943,0.03548430338577685,0.3904456951105891
2020-01-06,Jataí/GO,GO,milho-mercado-fisico-sindicatos-e-cooperativas,40.0,milho-bolsa-de-chicago-cme-group,2020-03,3.8475,36.85609695604932,4.0554,3.1439030439506794,0.7752387049244661,8.530211562281718
2020-01-06,Londrina/PR,PR,milho-mercado-fisico-sindicatos-e-cooperativas,38.0,milho-bolsa-de-chicago-cme-group,2020-03,3.8475,36.85609695604932,4.0554,1.1439030439506794,0.28206910389867323,3.103700984167632
2020-01-06,Luís Eduardo Magalhães/BA,BA,milho-mercado-fisico-sindicatos-e-cooperativas,48.0,milho-bolsa-de-chicago-cme-group,2020-03,3.8475,36.85609695604932,4.0554,11.14390304395068,2.7479171090276373,30.23625387473806
